,movieCd,movieNm,showTm,prdtYear,openDt,prdtStatNm,typeNm,nations,gradeNm
0,20120430,철가방 우수氏,105,2012,20121122,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20125406,음치 클리닉,124,2012,20121129,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20088506,26년,135,2012,20121129,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20121281,내 인생의 마지막 변화구,111,2012,20121129,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20124936,나의 PS 파트너,114,2012,20121206,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20123161,늑대소년-확장판,127,2012,20121206,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20120661,저지드레드 3D,95,2012,20121206,개봉,장편,[{'nationNm': '영국'}],청소년관람불가
0,20125048,호빗: 뜻밖의 여정,169,2012,20121213,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '뉴질랜드'}]",12세이상관람가
0,20112561,원 데이,107,2011,20121213,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20122192,극장판 파워레인저: 캡틴포스 VS 미라클포스 199 히어로 대결전,81,2011,20121213,개봉,장편,"[{'nationNm': '일본'}, {'nationNm': '네덜란드'}]",전체관람가
0,20129388,주먹왕 랄프,108,2012,20121219,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20128274,레미제라블,158,2012,20121219,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20124399,반창꼬,120,2012,20121219,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20128687,가문의 영광5 - 가문의 귀환,104,2012,20121219,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20128247,극장판 포켓몬스터 베스트위시「큐레무 VS 성검사 케르디오」,72,2012,20121219,개봉,장편,[{'nationNm': '일본'}],전체관람가
0,20123217,극장판 포켓몬스터 베스트위시「메로엣타의 반짝반짝 음악회」,20,2012,20121219,기타,단편,[{'nationNm': '일본'}],전체관람가
0,20124039,타워,121,2012,20121225,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20122523,니코: 산타비행단의 모험,76,2012,20121225,개봉,장편,"[{'nationNm': '핀란드'}, {'nationNm': '덴마크'}, {'nationNm': '아일랜드'}, {'nationNm': '독일'}]",전체관람가
0,20126388,잠베지아: 신비한 나무섬의 비밀,83,2012,20121225,개봉,장편,"[{'nationNm': '남아프리카공화국'}, {'nationNm': '미국'}]",전체관람가
0,20128386,라이프 오브 파이,126,2012,20130101,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20121622,호두까기인형 3D,96,2010,20130103,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20124935,박수건달,128,2012,20130109,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20124024,클라우드 아틀라스,172,2012,20130109,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '독일'}]",청소년관람불가
0,20122803,파이스토리 : 악당상어 소탕작전,80,2012,20130110,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '한국'}]",전체관람가
0,20126583,마이 리틀 히어로,135,2012,20130109,개봉,장편,[{'nationNm': '한국'}],전체관람가
0,20123333,잭 리처,130,2012,20130117,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20129156,몬스터 호텔,91,2011,20130117,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20121861,더 임파서블,113,2012,20130117,개봉,장편,"[{'nationNm': '스페인'}, {'nationNm': '미국'}]",12세이상관람가
0,20127593,7번방의 선물,127,2012,20130123,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20123681,뽀로로 극장판 슈퍼썰매 대모험,77,2012,20130123,개봉,장편,[{'nationNm': '한국'}],전체관람가
0,20048799,명탐정 코난:은빛 날개의 마술사,107,2004,20130124,개봉,장편,[{'nationNm': '일본'}],전체관람가
0,20124083,베를린,120,2012,20130130,개봉,장편,"[{'nationNm': '한국'}, {'nationNm': '독일'}]",15세이상관람가
0,20123221,부도리의 꿈,96,2012,20130130,개봉,장편,[{'nationNm': '일본'}],전체관람가
0,20123387,다이하드: 굿 데이 투 다이,96,2013,20130206,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20125990,남쪽으로 튀어,121,2012,20130206,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20123421,눈의 여왕,76,2012,20130207,개봉,장편,[{'nationNm': '러시아'}],전체관람가
0,20010292,몬스터 주식회사,96,2001,20011220,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20126087,남자사용설명서,116,2012,20130214,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20133981,헨젤과 그레텔: 마녀 사냥꾼 3D,87,2012,20130214,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '영국'}]",청소년관람불가
0,20123644,해양경찰 마르코,74,2012,20130214,개봉,장편,[{'nationNm': '덴마크'}],전체관람가
0,20123484,실버라이닝 플레이북,122,2012,20130214,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20124401,신세계,134,2012,20130221,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20128747,분노의 윤리학,110,2012,20130221,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20133924,빌리와 용감한 녀석들 2,82,2012,20130221,개봉,장편,[{'nationNm': '인도'}],전체관람가
0,20123821,더 자이언트,90,2012,20130221,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '태국'}]",전체관람가
0,20123422,라스트 스탠드,107,2013,20130221,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '한국'}]",청소년관람불가
0,20123641,잭 더 자이언트 킬러,114,2013,20130228,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20120467,스토커,99,2013,20130228,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20122843,차이니즈 조디악,123,2012,20130227,개봉,장편,[{'nationNm': '중국'}],12세이상관람가
0,20134042,스카이포스 3D,81,2012,20130228,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '홍콩'}]",전체관람가
0,20134407,사이코메트리,108,2012,20130307,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20122625,오즈 그레이트 앤드 파워풀,130,2012,20130307,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20129262,제로 다크 서티,157,2012,20130307,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20135241,웜 바디스,97,2013,20130314,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20129368,파파로티,127,2013,20130314,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20134581,링컨,151,2012,20130314,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20134102,글래디에이터: 로마 영웅 탄생의 비밀 3D,86,2013,20130314,개봉,장편,[{'nationNm': '이탈리아'}],전체관람가
0,20128690,연애의 온도,112,2012,20130321,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20126306,장고:분노의 추적자,165,2012,20130321,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20122231,안나 카레니나,130,2012,20130321,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20134983,원피스 극장판 Z,108,2012,20130321,개봉,장편,[{'nationNm': '일본'}],전체관람가
0,20135942,돌핀 : 꿈꾸는 다니엘의 용감한 모험,87,2009,20130321,개봉,장편,"[{'nationNm': '페루'}, {'nationNm': '독일'}, {'nationNm': '이탈리아'}]",전체관람가
0,20113972,지.아이.조 2,110,2012,20130328,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '캐나다'}]",15세이상관람가
0,20134701,웃는 남자,94,2012,20130328,개봉,장편,"[{'nationNm': '프랑스'}, {'nationNm': '체코'}]",15세이상관람가
0,20120108,지슬 - 끝나지 않은 세월2,108,2012,20130321,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20126671,런닝맨,127,2012,20130404,개봉,장편,"[{'nationNm': '한국'}, {'nationNm': '미국'}]",15세이상관람가
0,20134869,호스트,125,2013,20130404,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20135581,호프 스프링즈,100,2012,20130404,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20119971,끝과 시작,88,2009,20130404,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20134181,오블리비언,124,2013,20130411,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20125333,전설의 주먹,153,2012,20130410,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20136783,꼬마영웅 경찰차 프로디,74,2009,20130411,개봉,장편,"[{'nationNm': '노르웨이'}, {'nationNm': '미국'}]",전체관람가
0,19950095,레옹,132,1994,19950218,개봉,장편,[{'nationNm': '프랑스'}],연소자관람불가
0,20123201,노리개,95,2012,20130418,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20136138,송 포 유,93,2012,20130418,개봉,장편,[{'nationNm': '영국'}],12세이상관람가
0,20134603,로마 위드 러브,111,2012,20130418,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '이탈리아'}, {'nationNm': '스페인'}]",청소년관람불가
0,20136662,뷰티풀 크리처스,123,2013,20130418,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20121621,아이언맨 3,130,2013,20130425,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20136741,짱구는 못말려 극장판:태풍을 부르는 나와 우주의 프린세스,109,2012,20130425,개봉,장편,[{'nationNm': '일본'}],전체관람가
0,20120381,피노키오: 당나귀 섬의 비밀,86,2013,20130425,개봉,장편,"[{'nationNm': '이탈리아'}, {'nationNm': '멕시코'}, {'nationNm': '벨기에'}, {'nationNm': '프랑스'}, {'nationNm': '룩셈부르크'}]",전체관람가
0,20136921,에반게리온: Q,96,2012,20130425,개봉,장편,[{'nationNm': '일본'}],15세이상관람가
0,20121549,전국노래자랑,112,2013,20130501,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20030072,니모를 찾아서,107,2003,20030605,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20137422,폭풍우 치는 밤에: 비밀 친구,89,2013,20130501,개봉,장편,[{'nationNm': '일본'}],전체관람가
0,20120426,고령화 가족,112,2013,20130509,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20135362,크루즈 패밀리,98,2013,20130516,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20137082,스니치,111,2013,20130509,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20133881,러스트 앤 본,122,2012,20130502,개봉,장편,[{'nationNm': '프랑스'}],청소년관람불가
0,20122784,몽타주,119,2013,20130516,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20136219,위대한 개츠비,141,2013,20130516,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '호주'}]",15세이상관람가
0,20128691,미나문방구,106,2012,20130516,개봉,장편,[{'nationNm': '한국'}],전체관람가
0,20122221,앤젤스 셰어: 천사를 위한 위스키,101,2012,20130516,개봉,장편,"[{'nationNm': '영국'}, {'nationNm': '프랑스'}]",15세이상관람가
0,20135221,분노의 질주: 더 맥시멈,130,2013,20130522,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20123329,스타트렉 다크니스,131,2013,20130530,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20134562,비포 미드나잇,108,2013,20130522,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20137426,애프터 어스,100,2012,20130530,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20127597,뜨거운 안녕,99,2013,20130530,개봉,장편,"[{'nationNm': '한국'}, {'nationNm': '일본'}]",12세이상관람가
0,20126672,은밀하게 위대하게,123,2013,20130605,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20136058,무서운 이야기 2,95,2013,20130605,개봉,옴니버스,[{'nationNm': '한국'}],15세이상관람가
0,20137963,백악관 최후의 날,119,2013,20130605,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20138201,극장판 썬더일레븐 GO VS 골판지 전사 W,90,2012,20130605,개봉,장편,[{'nationNm': '일본'}],전체관람가
0,20137961,맨 오브 스틸,142,2013,20130613,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20122122,월드 워 Z,115,2013,20130620,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20138141,더 콜,93,2013,20130620,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20126253,토토의 움직이는 숲,73,2011,20130620,개봉,장편,[{'nationNm': '덴마크'}],전체관람가
0,20120103,닥터,97,2012,20130620,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20138712,꼭두각시,85,2013,20130620,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20129114,더 웹툰: 예고살인,104,2012,20130627,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20137815,화이트 하우스 다운,131,2013,20130627,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,19930176,쥬라기 공원,126,1993,19930717,개봉,장편,[{'nationNm': '미국'}],중학생이상관람가
0,20138884,빅 웨딩,87,2013,20130627,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20122783,감시자들,118,2013,20130703,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20136862,론 레인저,149,2012,20130704,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20139263,쿵후팬더: 영웅의 탄생,72,2012,20130704,개봉,장편,[{'nationNm': '중국'}],전체관람가
0,20136961,퍼시픽 림,131,2013,20130711,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20139723,사이드 이펙트,105,2013,20130711,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20138982,마스터,137,2012,20130711,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20136962,레드: 더 레전드,115,2012,20130718,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20124082,미스터 고,132,2013,20130717,개봉,장편,"[{'nationNm': '한국'}, {'nationNm': '중국'}]",12세이상관람가
0,20137549,터보,95,2012,20130725,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20139141,토니 스토리: 깡통제국의 비밀,78,2012,20130718,개봉,장편,[{'nationNm': '독일'}],전체관람가
0,20137121,더 울버린,128,2013,20130725,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20136052,더 테러 라이브,97,2013,20130731,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20139383,극장판 도라에몽: 진구의 비밀도구 박물관,104,2013,20130725,개봉,장편,[{'nationNm': '일본'}],전체관람가
0,20139826,마지막 4중주,105,2012,20130725,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20126674,설국열차,125,2013,20130801,개봉,장편,"[{'nationNm': '한국'}, {'nationNm': '체코'}]",15세이상관람가
0,20136761,개구쟁이 스머프 2,104,2013,20130801,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20138202,에픽 : 숲속의 전설,102,2013,20130807,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20058720,명탐정 코난 : 수평선상의 음모,107,2005,20130807,개봉,장편,[{'nationNm': '일본'}],12세이상관람가
0,20124937,감기,121,2013,20130814,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20136049,숨바꼭질,107,2013,20130814,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20130569,슈퍼윙스 3D,76,2012,20130814,개봉,장편,[{'nationNm': '러시아'}],전체관람가
0,20139083,언어의 정원,46,2013,20130814,개봉,장편,[{'nationNm': '일본'}],12세이상관람가
0,20138881,나우 유 씨 미 : 마술사기단,115,2013,20130822,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20138421,R.I.P.D. : 알.아이.피.디.,95,2013,20130822,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20139072,일대종사,122,2012,20130822,개봉,장편,[{'nationNm': '중국'}],12세이상관람가
0,20130821,투 마더스,111,2013,20130822,개봉,장편,[{'nationNm': '프랑스'}],청소년관람불가
0,20137811,엘리시움,109,2013,20130829,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20139265,잡스,127,2013,20130829,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20122089,슈퍼배드 2,98,2013,20130912,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20131681,드래곤볼Z : 신들의 전쟁,85,2013,20130829,개봉,장편,[{'nationNm': '일본'}],전체관람가
0,20124086,스파이,121,2012,20130905,개봉,장편,"[{'nationNm': '한국'}, {'nationNm': '태국'}]",15세이상관람가
0,20132082,바람이 분다,126,2013,20130905,개봉,장편,[{'nationNm': '일본'}],전체관람가
0,20139461,뫼비우스,87,2013,20130905,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20126091,관상,139,2013,20130911,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20129588,섀도우 헌터스: 뼈의 도시,129,2013,20130912,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '독일'}]",15세이상관람가
0,20135001,몬스터 대학교,110,2013,20130912,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20137562,퍼시 잭슨과 괴물의 바다,106,2013,20130912,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20137041,우리 선희,88,2012,20130912,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20131381,컨저링,111,2013,20130917,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20131001,프리버즈: 밍쿠와 찌아의 도시 대탈출,74,2010,20130917,개봉,장편,[{'nationNm': '아르헨티나'}],전체관람가
0,20131630,히든 카드,91,2013,20130926,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20131541,블루 재스민,98,2013,20130925,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20122466,짓,108,2013,20130925,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20134582,소원,122,2013,20131002,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20123381,깡철이,108,2013,20131002,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20130783,프리즈너스,153,2013,20131002,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20132261,로덴시아: 마법왕국의 전설,87,2012,20131002,개봉,장편,"[{'nationNm': '페루'}, {'nationNm': '아르헨티나'}]",전체관람가
0,20128079,정글번치 : 빙산으로의 귀환,70,2011,20131002,개봉,장편,[{'nationNm': '프랑스'}],전체관람가
0,20123383,화이: 괴물을 삼킨 아이,125,2013,20131009,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20132120,러시 : 더 라이벌,122,2013,20131009,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20132601,에코 플래닛 3D : 지구 구출 특급 대작전,81,2012,20131009,개봉,장편,[{'nationNm': '태국'}],전체관람가
0,20139221,그래비티,90,2013,20131017,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20122785,롤러코스터,93,2013,20131017,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20123384,밤의 여왕,113,2013,20131017,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20132821,캡틴 필립스,133,2013,20131023,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20129606,공범,95,2012,20131024,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20120428,톱스타,114,2013,20131024,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20134124,배우는 배우다,97,2013,20131024,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20138355,토르: 다크 월드,111,2013,20131030,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20138223,노브레싱,118,2013,20131030,개봉,장편,"[{'nationNm': '한국'}, {'nationNm': '필리핀'}]",15세이상관람가
0,20122786,응징자,102,2013,20131030,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20134144,화이트 고릴라,84,2011,20131031,개봉,장편,[{'nationNm': '스페인'}],전체관람가
0,20127595,동창생,112,2013,20131106,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20139601,더 퍼지,85,2013,20131106,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20133760,세이프 헤이븐,115,2013,20131106,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20134073,디스커넥트,115,2012,20131107,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20137044,친구 2,123,2013,20131114,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20134801,더 파이브,123,2013,20131114,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20133152,카운슬러,117,2013,20131114,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '영국'}]",청소년관람불가
0,20131245,블랙 가스펠,93,2013,20131114,개봉,장편,[{'nationNm': '한국'}],전체관람가
0,20138544,헝거게임: 캣칭 파이어,146,2013,20131121,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20136061,결혼전야,117,2013,20131121,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20133701,하늘에서 음식이 내린다면 2,94,2013,20131121,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20131263,사이비,100,2013,20131121,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20124402,열한시,98,2013,20131128,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20110881,창수,103,2013,20131128,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20132824,리딕,118,2013,20131128,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20134268,버틀러: 대통령의 집사,132,2013,20131128,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20135428,어바웃 타임,123,2013,20131205,개봉,장편,[{'nationNm': '영국'}],15세이상관람가
0,20135657,인시디어스: 두번째 집,105,2013,20131205,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20135370,이스케이프 플랜,115,2013,20131205,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20135367,오싱,109,2013,20131205,개봉,장편,[{'nationNm': '일본'}],전체관람가
0,20134267,호빗: 스마우그의 폐허,161,2013,20131212,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '뉴질랜드'}]",12세이상관람가
0,20134123,집으로 가는 길,130,2013,20131211,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20134803,변호인,126,2013,20131218,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20139981,캐치미,114,2013,20131218,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20134984,다이노소어 어드벤처 3D,87,2013,20131219,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '영국'}]",전체관람가
0,20136308,비행기,91,2013,20131219,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20135427,세이빙 산타,83,2013,20131219,개봉,장편,[{'nationNm': '영국'}],전체관람가
0,20133704,그렇게 아버지가 된다,120,2013,20131219,개봉,장편,[{'nationNm': '일본'}],전체관람가
0,20124938,용의자,137,2013,20131224,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20134206,썬더와 마법저택,85,2013,20131224,개봉,장편,[{'nationNm': '벨기에'}],전체관람가
0,20131246,엔더스 게임,113,2013,20131231,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20134046,월터의 상상은 현실이 된다,114,2013,20131231,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20135369,저스틴,96,2013,20131231,개봉,장편,[{'nationNm': '스페인'}],전체관람가
0,20134533,타잔 3D,94,2013,20140109,개봉,장편,[{'nationNm': '독일'}],전체관람가
0,20138224,플랜맨,120,2013,20140109,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20136812,더 울프 오브 월스트리트,179,2013,20140109,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20134592,"극장판 포켓몬스터 베스트위시: 신의 속도 게노세크트, 뮤츠의 각성",94,2013,20140109,개봉,장편,[{'nationNm': '일본'}],전체관람가
0,20136803,겨울왕국,108,2013,20140116,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20136337,잭 라이언 : 코드네임 쉐도우,105,2014,20140116,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '러시아'}]",12세이상관람가
0,20136894,살인자,75,2013,20140115,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20131102,수상한 그녀,124,2013,20140122,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20139881,피끓는 청춘,121,2013,20140122,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20137043,남자가 사랑할 때,120,2013,20140122,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20136860,극장판 가면라이더 VS 파워레인저 슈퍼히어로 대전,89,2012,20140123,개봉,장편,[{'nationNm': '일본'}],전체관람가
0,20126090,조선미녀삼총사,106,2013,20140129,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20136800,넛잡: 땅콩 도둑들,85,2013,20140129,개봉,장편,"[{'nationNm': '한국'}, {'nationNm': '캐나다'}, {'nationNm': '미국'}]",전체관람가
0,20147250,폴리스 스토리 2014,110,2013,20140129,개봉,장편,[{'nationNm': '중국'}],15세이상관람가
0,20133585,인사이드 르윈,104,2013,20140129,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '프랑스'}]",15세이상관람가
0,20147161,디노타샤: 공룡대탐험,73,2012,20140129,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20147096,프랑켄슈타인: 불멸의 영웅,92,2013,20140206,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '호주'}]",12세이상관람가
0,20122787,또 하나의 약속,115,2013,20140206,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20136445,레고 무비,100,2014,20140206,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20134587,로보캅,117,2013,20140213,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20130561,관능의 법칙,108,2013,20140213,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20136043,신이 보낸 사람,112,2014,20140213,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20068659,명탐정 코난 : 탐정들의 진혼가,110,2006,20140213,개봉,장편,[{'nationNm': '일본'}],12세이상관람가
0,20147372,슈퍼노바 지구 탈출기,89,2013,20140213,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '캐나다'}]",전체관람가
0,20134028,폼페이: 최후의 날,104,2014,20140220,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '독일'}]",15세이상관람가
0,20139401,찌라시: 위험한 소문,121,2013,20140220,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20136887,아메리칸 허슬,137,2013,20140220,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20147299,논스톱,106,2013,20140227,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '프랑스'}]",15세이상관람가
0,20136866,노예 12년,133,2013,20140227,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '영국'}]",15세이상관람가
0,20147430,모뉴먼츠 맨: 세기의 작전,118,2014,20140227,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '독일'}]",12세이상관람가
0,20147247,300: 제국의 부활,102,2014,20140306,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20133603,다이애나,112,2013,20140306,개봉,장편,"[{'nationNm': '영국'}, {'nationNm': '프랑스'}, {'nationNm': '스웨덴'}, {'nationNm': '벨기에'}]",15세이상관람가
0,20147625,달라스 바이어스 클럽,116,2013,20140306,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20138226,우아한 거짓말,117,2013,20140313,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20136060,몬스터,113,2013,20140313,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20147693,원 챈스,106,2013,20140313,개봉,장편,"[{'nationNm': '영국'}, {'nationNm': '미국'}]",12세이상관람가
