,rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,showRange,yearWeekTime,boxofficeType
6,7,7,3,OLD,20119771,내 이름은 칸,2011-03-24,378697000,4.5,114813000,43.5,822777000,50106,17000,51.4,109407,165,1223,20110401~20110403,201113,주말 박스오피스
7,8,8,0,NEW,20119806,미트 페어런츠 3,2011-03-31,320194000,3.8,320194000,100.0,380121000,41970,41970,100.0,51304,196,2521,20110401~20110403,201113,주말 박스오피스
8,9,9,0,NEW,20119856,베니싱,2011-03-31,305870000,3.7,305870000,100.0,369282500,40683,40683,100.0,50088,181,2861,20110401~20110403,201113,주말 박스오피스
9,10,10,-3,OLD,20119577,블랙 스완,2011-02-24,158231500,1.9,-293524500,-65.0,12352923500,19996,-36894,-64.9,1605629,136,959,20110401~20110403,201113,주말 박스오피스
0,1,1,0,OLD,20119618,위험한 상견례,2011-03-31,3478275500,45.4,-234204500,-6.3,10349799500,454521,-31629,-6.5,1378634,502,8029,20110408~20110410,201114,주말 박스오피스
1,2,2,0,NEW,20119854,써커 펀치,2011-04-07,766129000,10.0,766129000,100.0,897343000,96794,96794,100.0,113652,240,4449,20110408~20110410,201114,주말 박스오피스
2,3,3,4,OLD,20119771,내 이름은 칸,2011-03-24,664082000,8.7,285385000,75.4,1691602500,86633,36527,72.9,224471,227,2203,20110408~20110410,201114,주말 박스오피스
3,4,4,0,OLD,20119337,그대를 사랑합니다,2011-02-17,500697000,6.5,-134364500,-21.2,11083690500,66769,-17700,-21.0,1508610,226,2695,20110408~20110410,201114,주말 박스오피스
4,5,5,0,NEW,20119855,라스트 나잇,2011-04-07,466493000,6.1,466493000,100.0,565010500,59292,59292,100.0,72988,243,4359,20110408~20110410,201114,주말 박스오피스
5,6,6,-3,OLD,20119772,줄리아의 눈,2011-03-31,400857500,5.2,-314242000,-43.9,1607098500,50270,-40119,-44.4,207091,221,2565,20110408~20110410,201114,주말 박스오피스
6,7,7,-5,OLD,20119637,킹스 스피치,2011-03-17,353903500,4.6,-383377500,-52.0,5735447500,46776,-51810,-52.6,774113,234,2477,20110408~20110410,201114,주말 박스오피스
7,8,8,0,NEW,20119721,황당한 외계인: 폴,2011-04-07,313094500,4.1,313094500,100.0,349622000,41347,41347,100.0,46349,147,2606,20110408~20110410,201114,주말 박스오피스
8,9,9,-3,OLD,20119720,마이 블랙 미니드레스,2011-03-24,120123500,1.6,-254425000,-67.9,2275195500,16241,-34025,-67.7,307860,191,1353,20110408~20110410,201114,주말 박스오피스
9,10,10,-5,OLD,20119707,월드 인베이젼,2011-03-10,104426000,1.4,-337179000,-76.4,9766179500,14636,-45386,-75.6,1303169,149,1266,20110408~20110410,201114,주말 박스오피스
0,1,1,16,OLD,20119974,수상한 고객들,2011-04-14,2170847000,28.4,2156036000,14557.0,2497159000,282468,279382,9053.2,329327,411,5756,20110415~20110417,201115,주말 박스오피스
1,2,2,-1,OLD,20119618,위험한 상견례,2011-03-31,2016076500,26.4,-1462199000,-42.0,13689873500,268277,-186244,-41.0,1832594,473,6579,20110415~20110417,201115,주말 박스오피스
2,3,3,0,NEW,20119852,한나,2011-04-14,895674000,11.7,895674000,100.0,1066297500,118121,118121,100.0,141633,269,4356,20110415~20110417,201115,주말 박스오피스
3,4,4,0,NEW,20119972,노미오와 줄리엣,2011-04-14,702334000,9.2,702334000,100.0,743657000,73663,73663,100.0,78081,291,3399,20110415~20110417,201115,주말 박스오피스
4,5,5,39,OLD,20119989,나는 아빠다,2011-04-14,554251500,7.3,553576500,82011.3,664011500,71663,71528,52983.7,87528,300,4910,20110415~20110417,201115,주말 박스오피스
5,6,6,-3,OLD,20119771,내 이름은 칸,2011-03-24,417221500,5.5,-246860500,-37.2,2358425500,57509,-29124,-33.6,317053,225,2071,20110415~20110417,201115,주말 박스오피스
6,7,7,-3,OLD,20119337,그대를 사랑합니다,2011-02-17,300329500,3.9,-200367500,-40.0,11641767000,40752,-26017,-39.0,1587105,213,2002,20110415~20110417,201115,주말 박스오피스
7,8,8,-6,OLD,20119854,써커 펀치,2011-04-07,115140000,1.5,-650989000,-85.0,1194716000,14876,-81918,-84.6,152778,217,1678,20110415~20110417,201115,주말 박스오피스
8,9,9,-4,OLD,20119855,라스트 나잇,2011-04-07,96461000,1.3,-370032000,-79.3,861154500,12329,-46963,-79.2,113291,198,1296,20110415~20110417,201115,주말 박스오피스
9,10,10,-3,OLD,20119637,킹스 스피치,2011-03-17,74876500,1.0,-279027000,-78.8,5918991000,10433,-36343,-77.7,800068,114,679,20110415~20110417,201115,주말 박스오피스
0,1,1,0,NEW,20110185,분노의 질주: 언리미티드,2011-04-20,3093908500,33.3,3093908500,100.0,3715067000,399638,399638,100.0,484333,457,6224,20110422~20110424,201116,주말 박스오피스
1,2,2,-1,OLD,20119974,수상한 고객들,2011-04-14,1840855000,19.8,-329992000,-15.2,5363656000,237031,-45437,-16.1,707623,369,5063,20110422~20110424,201116,주말 박스오피스
2,3,3,-1,OLD,20119618,위험한 상견례,2011-03-31,1485287500,16.0,-530789000,-26.3,15994438500,194401,-73876,-27.5,2142286,335,4925,20110422~20110424,201116,주말 박스오피스
3,4,4,8,OLD,20119627,세상에서 가장 아름다운 이별,2011-04-20,764913500,8.2,719037500,1567.4,1036056000,101032,94993,1573.0,139288,337,4780,20110422~20110424,201116,주말 박스오피스
4,5,5,-1,OLD,20119972,노미오와 줄리엣,2011-04-14,523526000,5.6,-178808000,-25.5,1361036500,59781,-13882,-18.8,147968,253,1824,20110422~20110424,201116,주말 박스오피스
5,6,6,0,NEW,20110071,제인 에어,2011-04-20,401943500,4.3,401943500,100.0,515596000,53279,53279,100.0,69494,208,2804,20110422~20110424,201116,주말 박스오피스
6,7,7,-2,OLD,20119989,나는 아빠다,2011-04-14,237760500,2.6,-316491000,-57.1,1108365500,32350,-39313,-54.9,149067,247,2345,20110422~20110424,201116,주말 박스오피스
7,8,8,0,NEW,20110172,더 라이트: 악마는 있다,2011-04-20,239344500,2.6,239344500,100.0,301061500,30589,30589,100.0,39031,104,1725,20110422~20110424,201116,주말 박스오피스
8,9,9,-6,OLD,20119852,한나,2011-04-14,202928500,2.2,-692745500,-77.3,1500997000,26034,-92087,-78.0,199401,239,2019,20110422~20110424,201116,주말 박스오피스
9,10,10,-4,OLD,20119771,내 이름은 칸,2011-03-24,171529000,1.8,-245692500,-58.9,2674002000,22454,-35055,-61.0,360377,132,874,20110422~20110424,201116,주말 박스오피스
0,1,1,0,NEW,20110211,토르: 천둥의 신,2011-04-28,5532928000,42.9,5532928000,100.0,6390294000,549656,549656,100.0,631652,496,8170,20110429~20110501,201117,주말 박스오피스
1,2,2,-1,OLD,20110185,분노의 질주: 언리미티드,2011-04-20,2414152500,18.7,-679756000,-22.0,7528893000,316257,-83381,-20.9,992231,376,5034,20110429~20110501,201117,주말 박스오피스
2,3,3,-1,OLD,20119974,수상한 고객들,2011-04-14,1056469000,8.2,-784386000,-42.6,7202157500,139898,-97133,-41.0,955685,288,3591,20110429~20110501,201117,주말 박스오피스
3,4,4,-1,OLD,20119618,위험한 상견례,2011-03-31,992032500,7.7,-493255000,-33.2,17690319500,133991,-60410,-31.1,2375714,281,3381,20110429~20110501,201117,주말 박스오피스
4,5,5,0,NEW,20119529,적과의 동침,2011-04-27,875823500,6.8,875823500,100.0,1197867500,119921,119921,100.0,166635,391,4734,20110429~20110501,201117,주말 박스오피스
5,6,6,-2,OLD,20119627,세상에서 가장 아름다운 이별,2011-04-20,401174500,3.1,-363739000,-47.6,1873709500,54898,-46134,-45.7,256549,283,2022,20110429~20110501,201117,주말 박스오피스
6,7,7,23,OLD,20110193,써니,2011-05-04,412659500,3.2,409887500,14786.7,467628500,52354,52034,16260.6,59731,240,1049,20110429~20110501,201117,주말 박스오피스
7,8,8,6,OLD,20119619,체포왕,2011-05-04,399045000,3.1,385975000,2953.1,456075000,52193,49579,1896.7,62727,246,992,20110429~20110501,201117,주말 박스오피스
8,9,9,24,OLD,20110171,마오의 라스트 댄서,2011-04-28,144616500,1.1,142895500,8303.1,205973500,19730,19494,8260.2,29592,171,1737,20110429~20110501,201117,주말 박스오피스
9,10,10,-5,OLD,20119972,노미오와 줄리엣,2011-04-14,148102000,1.1,-375424000,-71.7,1558218000,17833,-41948,-70.2,171513,118,448,20110429~20110501,201117,주말 박스오피스
0,1,1,6,OLD,20110193,써니,2011-05-04,2647862500,23.8,2235203000,541.7,4740162000,351579,299225,571.5,632872,443,6184,20110506~20110508,201118,주말 박스오피스
1,2,2,0,NEW,20110221,소스 코드,2011-05-04,2314654000,20.8,2314654000,100.0,4135514000,302850,302850,100.0,546544,403,6288,20110506~20110508,201118,주말 박스오피스
2,3,3,-2,OLD,20110211,토르: 천둥의 신,2011-04-28,2209729000,19.8,-3323199000,-60.1,12205380500,241041,-308615,-56.1,1262941,440,6303,20110506~20110508,201118,주말 박스오피스
3,4,4,4,OLD,20119619,체포왕,2011-05-04,1354317500,12.2,955272500,239.4,2920992500,179080,126887,243.1,392023,407,5586,20110506~20110508,201118,주말 박스오피스
4,5,5,-3,OLD,20110185,분노의 질주: 언리미티드,2011-04-20,1131528500,10.2,-1282624000,-53.1,10030500000,146875,-169382,-53.6,1322892,315,3619,20110506~20110508,201118,주말 박스오피스
5,6,6,6,OLD,20110250,짱구는 못말려 극장판 : 초시공! 태풍을 부르는 나의 신부,2011-05-05,371437500,3.3,262671500,241.5,1520444500,54646,39089,251.3,225119,262,1985,20110506~20110508,201118,주말 박스오피스
6,7,7,-3,OLD,20119618,위험한 상견례,2011-03-31,297253500,2.7,-694779000,-70.0,18479648500,39810,-94181,-70.3,2484854,174,1299,20110506~20110508,201118,주말 박스오피스
7,8,8,0,NEW,20110261,썬더일레븐 극장판 : 최강군단 오우거의 습격,2011-05-05,129193500,1.2,129193500,100.0,511927500,19377,19377,100.0,77153,143,970,20110506~20110508,201118,주말 박스오피스
8,9,9,-6,OLD,20119974,수상한 고객들,2011-04-14,145772500,1.3,-910696500,-86.2,7759832500,19253,-120645,-86.2,1032877,126,902,20110506~20110508,201118,주말 박스오피스
9,10,10,0,NEW,20110235,워터 포 엘리펀트,2011-05-04,122853500,1.1,122853500,100.0,261968000,16184,16184,100.0,34627,180,1658,20110506~20110508,201118,주말 박스오피스
0,1,1,0,OLD,20110193,써니,2011-05-04,4635948500,42.9,1988086000,75.1,13143093500,620151,268572,76.4,1770980,546,7476,20110513~20110515,201119,주말 박스오피스
1,2,2,0,OLD,20110221,소스 코드,2011-05-04,1729438500,16.0,-585215500,-25.3,8126309000,223751,-79099,-26.1,1073814,364,5998,20110513~20110515,201119,주말 박스오피스
2,3,3,1,OLD,20119619,체포왕,2011-05-04,1021881500,9.4,-332436000,-24.5,5361825500,136137,-42943,-24.0,722702,338,4452,20110513~20110515,201119,주말 박스오피스
3,4,4,-1,OLD,20110211,토르: 천둥의 신,2011-04-28,1151074500,10.6,-1058654500,-47.9,15505545000,131850,-109191,-45.3,1636153,330,4825,20110513~20110515,201119,주말 박스오피스
4,5,5,0,OLD,20110185,분노의 질주: 언리미티드,2011-04-20,717658500,6.6,-413870000,-36.6,11837645500,92816,-54059,-36.8,1561375,266,2821,20110513~20110515,201119,주말 박스오피스
5,6,6,0,NEW,20110292,옥보단 3D,2011-05-12,535554500,5.0,535554500,100.0,684075000,45797,45797,100.0,58627,269,3340,20110513~20110515,201119,주말 박스오피스
6,7,7,0,NEW,20110311,천녀유혼,2011-05-12,304302500,2.8,304302500,100.0,370147500,39393,39393,100.0,48591,240,3347,20110513~20110515,201119,주말 박스오피스
7,8,8,-2,OLD,20110250,짱구는 못말려 극장판 : 초시공! 태풍을 부르는 나의 신부,2011-05-05,238470000,2.2,-132967500,-35.8,2305965500,35899,-18747,-34.3,343860,218,1139,20110513~20110515,201119,주말 박스오피스
8,9,9,-2,OLD,20119618,위험한 상견례,2011-03-31,146877000,1.4,-150376500,-50.6,18928947000,20355,-19455,-48.9,2547740,136,942,20110513~20110515,201119,주말 박스오피스
9,10,10,-2,OLD,20110261,썬더일레븐 극장판 : 최강군단 오우거의 습격,2011-05-05,80736000,0.7,-48457500,-37.5,802437500,12433,-6944,-35.8,122023,121,536,20110513~20110515,201119,주말 박스오피스
0,1,1,0,NEW,20110294,캐리비안의 해적: 낯선 조류,2011-05-19,11425704000,64.3,11425704000,100.0,13178187000,1247049,1247049,100.0,1432666,960,13681,20110520~20110522,201120,주말 박스오피스
1,2,2,-1,OLD,20110193,써니,2011-05-04,4140241000,23.3,-495707500,-10.7,19596688500,557219,-62932,-10.1,2653546,518,7267,20110520~20110522,201120,주말 박스오피스
2,3,3,-1,OLD,20110221,소스 코드,2011-05-04,600408500,3.4,-1129030000,-65.3,9278392000,78688,-145063,-64.8,1228086,298,3238,20110520~20110522,201120,주말 박스오피스
3,4,4,0,NEW,20110501,삼국지: 명장 관우,2011-05-19,487521000,2.7,487521000,100.0,561120500,65414,65414,100.0,75699,207,2964,20110520~20110522,201120,주말 박스오피스
4,5,5,-2,OLD,20119619,체포왕,2011-05-04,377291500,2.1,-644590000,-63.1,6125822000,50610,-85527,-62.8,828858,240,2362,20110520~20110522,201120,주말 박스오피스
5,6,6,0,NEW,20110289,회초리,2011-05-19,200482000,1.1,200482000,100.0,322604000,29732,29732,100.0,49657,142,1596,20110520~20110522,201120,주말 박스오피스
6,7,7,-3,OLD,20110211,토르: 천둥의 신,2011-04-28,141055000,0.8,-1010019500,-87.7,15937845500,18203,-113647,-86.2,1688350,170,1166,20110520~20110522,201120,주말 박스오피스
7,8,8,-3,OLD,20110185,분노의 질주: 언리미티드,2011-04-20,134921000,0.8,-582737500,-81.2,12211692500,17419,-75397,-81.2,1611162,114,755,20110520~20110522,201120,주말 박스오피스
8,9,9,-1,OLD,20110250,짱구는 못말려 극장판 : 초시공! 태풍을 부르는 나의 신부,2011-05-05,37514500,0.2,-200955500,-84.3,2356274500,5676,-30223,-84.2,351517,57,174,20110520~20110522,201120,주말 박스오피스
9,10,10,-4,OLD,20110292,옥보단 3D,2011-05-12,44563000,0.3,-490991500,-91.7,946426000,4482,-41315,-90.2,82507,90,425,20110520~20110522,201120,주말 박스오피스
0,1,1,0,NEW,20110511,쿵푸팬더 2,2011-05-26,13866647000,60.3,13866647000,100.0,15063626000,1543564,1543564,100.0,1673640,948,16261,20110527~20110529,201121,주말 박스오피스
1,2,2,-1,OLD,20110294,캐리비안의 해적: 낯선 조류,2011-05-19,4876690500,21.2,-6549013500,-57.3,21341963500,587651,-659398,-52.9,2391216,654,8642,20110527~20110529,201121,주말 박스오피스
2,3,3,-1,OLD,20110193,써니,2011-05-04,3446500000,15.0,-693741000,-16.8,25146412500,467078,-90141,-16.2,3417711,463,6710,20110527~20110529,201121,주말 박스오피스
3,4,4,0,NEW,20119527,헤드,2011-05-26,265803500,1.2,265803500,100.0,328189000,34135,34135,100.0,43059,196,2856,20110527~20110529,201121,주말 박스오피스
4,5,5,-1,OLD,20110501,삼국지: 명장 관우,2011-05-19,125173000,0.5,-362348000,-74.3,859661000,16460,-48954,-74.8,116732,144,1086,20110527~20110529,201121,주말 박스오피스
5,6,6,-3,OLD,20110221,소스 코드,2011-05-04,105552000,0.5,-494856500,-82.4,9583776000,14073,-64615,-82.1,1269672,130,753,20110527~20110529,201121,주말 박스오피스
6,7,7,-2,OLD,20119619,체포왕,2011-05-04,87925500,0.4,-289366000,-76.7,6375138000,12519,-38091,-75.3,865284,99,734,20110527~20110529,201121,주말 박스오피스
7,8,8,17,OLD,20119628,마마,2011-06-01,42235000,0.2,39115000,1253.7,91428000,8710,8086,1295.8,17391,29,54,20110527~20110529,201121,주말 박스오피스
8,9,9,-3,OLD,20110289,회초리,2011-05-19,44794000,0.2,-155688000,-77.7,449452500,7085,-22647,-76.2,69879,76,383,20110527~20110529,201121,주말 박스오피스
9,10,10,35,OLD,20110183,"미안해, 고마워",2011-05-26,19904500,0.1,19469500,4475.7,28450500,2613,2494,2095.8,3785,18,181,20110527~20110529,201121,주말 박스오피스
0,1,1,0,OLD,20110511,쿵푸팬더 2,2011-05-26,8168189000,42.9,-5698458000,-41.1,26307546000,903108,-640456,-41.5,2917513,763,11937,20110603~20110605,201122,주말 박스오피스
1,2,2,12,OLD,20110561,엑스맨: 퍼스트 클래스,2011-06-02,4895118500,25.7,4883523500,42117.5,5815966500,641963,640417,41424.1,767779,587,8012,20110603~20110605,201122,주말 박스오피스
2,3,3,0,OLD,20110193,써니,2011-05-04,2923595000,15.4,-522905000,-15.2,30073311000,391306,-75772,-16.2,4095441,411,5744,20110603~20110605,201122,주말 박스오피스
3,4,4,-2,OLD,20110294,캐리비안의 해적: 낯선 조류,2011-05-19,1986768000,10.4,-2889922500,-59.3,24710304000,245153,-342498,-58.3,2806898,417,4912,20110603~20110605,201122,주말 박스오피스
4,5,5,3,OLD,20119628,마마,2011-06-01,613106500,3.2,570871500,1351.7,879683000,84331,75621,868.2,128084,265,4115,20110603~20110605,201122,주말 박스오피스
5,6,6,0,NEW,20110502,레지던트,2011-06-02,276652000,1.5,276652000,100.0,336769500,34495,34495,100.0,42697,200,2425,20110603~20110605,201122,주말 박스오피스
6,7,7,0,NEW,20110313,모비딕,2011-06-09,28697000,0.2,28697000,100.0,71725000,5551,5551,100.0,11661,29,30,20110603~20110605,201122,주말 박스오피스
7,8,8,-4,OLD,20119527,헤드,2011-05-26,13616000,0.1,-252187500,-94.9,451576500,1823,-32312,-94.7,60019,66,297,20110603~20110605,201122,주말 박스오피스
8,9,9,1,OLD,20110183,"미안해, 고마워",2011-05-26,10839500,0.1,-9065000,-45.5,49572000,1439,-1174,-44.9,6677,19,103,20110603~20110605,201122,주말 박스오피스
9,10,10,3,OLD,20101279,코파카바나,2011-05-26,10912500,0.1,-4094500,-27.3,42255000,1296,-551,-29.8,5417,7,45,20110603~20110605,201122,주말 박스오피스
0,1,1,0,OLD,20110511,쿵푸팬더 2,2011-05-26,4597585000,31.9,-3570604000,-43.7,36655108000,536578,-366530,-40.6,4115041,633,8263,20110610~20110612,201123,주말 박스오피스
1,2,2,0,OLD,20110561,엑스맨: 퍼스트 클래스,2011-06-02,2844970000,19.7,-2050148500,-41.9,11692429000,372485,-269478,-42.0,1549709,460,5738,20110610~20110612,201123,주말 박스오피스
2,3,3,0,OLD,20110193,써니,2011-05-04,2337868100,16.2,-585726900,-20.0,34698637600,310908,-80398,-20.5,4725351,391,5239,20110610~20110612,201123,주말 박스오피스
3,4,4,3,OLD,20110313,모비딕,2011-06-09,1612566000,11.2,1583869000,5519.3,1945680000,205715,200164,3605.9,253467,377,5818,20110610~20110612,201123,주말 박스오피스
4,5,5,0,NEW,20110233,화이트: 저주의 멜로디,2011-06-09,1364635000,9.5,1364635000,100.0,1503756000,195071,195071,100.0,214360,305,4218,20110610~20110612,201123,주말 박스오피스
5,6,6,-2,OLD,20110294,캐리비안의 해적: 낯선 조류,2011-05-19,737893500,5.1,-1248874500,-62.9,26660666500,91405,-153748,-62.7,3054977,285,2523,20110610~20110612,201123,주말 박스오피스
6,7,7,0,NEW,20110571,프리스트,2011-06-09,509293000,3.5,509293000,100.0,610172500,55686,55686,100.0,66735,228,2992,20110610~20110612,201123,주말 박스오피스
7,8,8,0,NEW,20110182,스크림 4G,2011-06-09,190589000,1.3,190589000,100.0,246723000,23602,23602,100.0,30942,163,1500,20110610~20110612,201123,주말 박스오피스
8,9,9,-4,OLD,20119628,마마,2011-06-01,123877000,0.9,-489229500,-79.8,1474475000,18033,-66298,-78.6,213591,157,1005,20110610~20110612,201123,주말 박스오피스
9,10,10,1,OLD,20110607,트루맛쇼,2011-06-02,14189500,0.1,5591500,65.0,37888000,1761,702,66.3,4745,18,94,20110610~20110612,201123,주말 박스오피스
0,1,1,0,OLD,20110511,쿵푸팬더 2,2011-05-26,2339210500,19.5,-2258374500,-49.1,39949110500,279729,-256849,-47.9,4504852,476,5471,20110617~20110619,201124,주말 박스오피스
1,2,2,1,OLD,20110193,써니,2011-05-04,2061632500,17.2,-276235600,-11.8,38046108600,272916,-37992,-12.2,5181990,363,4837,20110617~20110619,201124,주말 박스오피스
