,peopleNm,peopleNmEn,cast,castEn,movieCd
42,이가은혜,,KTXㅣ지하철 안내방송 목소리,,20206257
43,정지우,,윤씨 아내,,20206257
44,이도군,,경찰,,20206257
0,톰 크루즈,Tom Cruise,,,20194376
1,마일즈 텔러,Miles Teller,,,20194376
2,제니퍼 코넬리,Jennifer Connelly,,,20194376
3,존 햄,Jon Hamm,,,20194376
4,에드 해리스,Ed Harris,,,20194376
5,글렌 파월,Glen Powell,,,20194376
6,제이 엘리스,Jay Ellis,,,20194376
7,그렉 타잔 데이비스,"Gregory ""Tarzan"" Davis, Jr.",,,20194376
8,찰스 파렐,Charles Farrell,,,20194376
9,장 루이자 켈리,Jean Louisa Kelly,,,20194376
10,대니 라미레즈,Danny Ramirez,,,20194376
0,홍예지,,정윤영,,20218527
1,김지영,KIM Ji-young,경숙,,20218527
2,황석정,HWANG Seok-jeong,리라,,20218527
3,김미화,KIM Mi-hwa,순제,,20218527
4,신은정,,해수,,20218527
5,전소민,JEON So-min,장미,,20218527
6,윤경,,사랑,,20218527
7,강동하,KANGDONGHA,신부인과의사,,20218527
8,현영균,,안경남,,20218527
9,김도연,KIM Do-yeon,김교도관,,20218527
10,김영민,,임교도관,,20218527
11,홍서준,HONG Seo-joon,판사,,20218527
12,서진원,SEO Jin-won,재심판사,,20218527
13,정인기,JUNG In-gi,교도소장,,20218527
14,우수빈,,형사,,20218527
15,강동하,KANGDONGHA,보늬아빠,,20218527
16,윤채나,,보늬,,20218527
17,조하석,CHO Ha-seok,검사,,20218527
18,김다솔,,국선변호사,,20218527
19,임도균,,고참형사,,20218527
20,김소민,,여형사,,20218527
21,박란,,의무관,,20218527
22,노영학,NO Young-hak,교정직원,,20218527
23,은지혜,,불광동,,20218527
24,한담희,,쌍문동,,20218527
25,백상희,,청담동,,20218527
26,박현서,,패거리1,,20218527
27,김세진,,패거리2,,20218527
28,최가인,,패거리3,,20218527
29,권아름,,패거리4,,20218527
30,강동하,,산부인과 의사,,20218527
31,이윤경,,간호사,,20218527
32,정지아,,소지,,20218527
33,정다은,,단발,,20218527
34,박소윤,PARK So-yoon,목발,,20218527
35,김나영,,먹보,,20218527
36,김지은,,염색,,20218527
0,까뜨린느 프로,Catherine Frot,,,20224995
0,신시아,,소녀,,20224882
1,박은빈,PARK Eun-bin,경희,,20224882
2,서은수,SEO Eun-su,조현,,20224882
3,진구,JIN Goo,용두,,20224882
4,성유빈,SUNG Yu-bin,대길,,20224882
5,조민수,CHO Min-soo,백,,20224882
6,차순배,CHA Soon-bae,변박,,20224882
7,저스틴 하비,Justin John Harvey,톰,,20224882
8,채서안,,미영,,20224882
9,채원빈,,토우 여자1,,20224882
10,서이라,,토우 여자2,,20224882
11,정라엘,,토우 여자3,,20224882
12,김기해,,토우 미소년,,20224882
13,장재영,,미영친구,,20224882
14,정예진,,흉터소녀,,20224882
15,이종석,LEE Jong-suk,장,,20224882
16,김다미,KIM Da-mi,자윤,,20224882
17,엄태구,UM Tae-goo,마트 행인,,20224882
18,모그,Mowg,산월패션 남직원1,,20224882
19,신영옥,,양주임,,20224882
20,김대흥,,양주임 직원1,,20224882
21,신희철,SHIN Hee-cheol,양주임 직원2,,20224882
22,정환욱,,양주임 직원3,,20224882
23,우강민,, 사내1,,20224882
24,최홍락,,사내3,,20224882
25,홍원표,,덩치,,20224882
26,유태근,,장 수하1,,20224882
27,윤기창,YUN KI CHANG,장 수하2,,20224882
28,오기덕,,장 수하3,,20224882
29,이규영,,장 수하4,,20224882
30,한재웅,,장 수하5,,20224882
31,문동식,,장 수하6,,20224882
32,노승윤,,장 수하7,,20224882
33,고남호,,장 수하8,,20224882
34,이준,,로컬 요원1,,20224882
35,임승준,,로컬 요원2,,20224882
36,장남수,,용두패1,,20224882
37,최동구,CHOI Dong-gu,용두패2,,20224882
38,김한솔,김한솔,용두패3,,20224882
39,공경배,,용두패6,,20224882
40,서문호,SEO Moon-ho,용두패8,,20224882
41,이선호,,용두패9,,20224882
42,한상경,,용두패10,,20224882
43,이상렬,,용두패11,,20224882
44,조광욱,,용두패16,,20224882
45,정운,,용두패17,,20224882
46,조창원,,용두패18,,20224882
47,오원혁,,용두패,,20224882
48,김민규,KIM MIN GYU,용두패,,20224882
49,김소민,,시식코너 직원,,20224882
50,김벼리,,버스 여직원,,20224882
51,장지호,,어린 대길,,20224882
52,김용우,,용두패,,20224882
0,크리스 에반스,Chris Evans,버즈 라이트이어,Buzz Lightyear,20223839
1,타이카 와이티티,Taika Waititi,,,20223839
2,피터 손,Peter SOHN,,,20223839
0,이토 아오이,Aoi Ito,,,20210843
1,사토 지로,Sato Jiro,,,20210843
2,시미즈 히로야,Shimizu Hiroya,,,20210843
0,샘 해밍턴,,,,20225114
1,김서영,KIM Seo-young,,,20225114
2,강시현,,,,20225114
3,최한,CHOI Han,,,20225114
4,김가령,,,,20225114
5,이미자,LEE Mi-ja,,,20225114
6,송준석,SONG Joon-seok,,,20225114
7,최석필,,,,20225114
8,이현,LEE Hyun,,,20225114
9,최길용,,,,20225114
10,이보용,,,,20225114
11,이슬비,,,,20225114
12,이상준,,,,20225114
0,나문희,NA Moon-hee,금분 ,,20224757
1,최우성,Choi Woosung,지웅 ,,20224757
2,최선자,,점례 ,,20224757
3,김강민,,성진 ,,20224757
4,문동혁,MOON Dong-hyeok,대훈 ,,20224757
5,이동규,LEE Dong-kyu,민철 ,,20224757
6,김솔비,,유진 ,,20224757
7,서현석,,형석 ,,20224757
8,안길강,AHN Kil-kang,의사,,20224757
9,정인기,JUNG In-gi,동장 ,,20224757
10,정수한,,점례아들 ,,20224757
11,김시영,,점례며느리 ,,20224757
12,최승윤,,운전남 ,,20224757
13,정의욱,JEONG Eui-wook,고물상 주인 ,,20224757
14,남명지,,피자집 사장 ,,20224757
15,엄기백,,폐지 할아버지 ,,20224757
16,홍일승,,경찰 ,,20224757
17,박주연,Park Joo-yeon,은행직원 ,,20224757
18,박진수,BARK JIN SOO,청소업체 직원 ,,20224757
19,나은미,,고깃집주인 ,,20224757
20,서유나,,중국집 알바 ,,20224757
21,고영찬,,봉자사 ,,20224757
22,조석준,,봉사자1,,20224757
23,김담로,,학과 알바생 ,,20224757
24,황복순,HWANG Bok-sun,할머니 1,,20224757
25,한연희,,할머니 2,,20224757
26,이명자,,몽타주 할머니 ,,20224757
0,박해일,PARK Hae-il,해준,,20209654
1,탕웨이,Tang Wei,서래,,20209654
2,이정현,LEE Jung-hyun,정안,,20209654
3,고경표,GO Kyoung-pyo,수완,,20209654
4,김신영,KIM Sin-yong,연수,,20209654
5,정영숙,JUNG Young-sook,월요일할머니,,20209654
6,유승목,YOO Seung-mok,기도수,,20209654
7,서현우,SEO Hyun-woo,철성,,20209654
8,정이서,JUNG E-seo,미지,,20209654
9,이학주,LEE Hak-joo,이지구,,20209654
10,박정민,Park Jeongmin,홍산오,,20209654
11,박용우,PARK Yong-woo,임호신,,20209654
12,유태오,YOO Teo,이주임,,20209654
13,정소리,JEONG So-ri,PC방 알바,,20209654
14,신안진,SIN An-jin,산악구조대,,20209654
15,김도연,KIM Do-yeon,응급실 의사,,20209654
16,고민시,GO Min-si,[흰꽃] 무녀,,20209654
17,차서원,CHA Seo-won,[흰꽃] 류선생,,20209654
18,주인영,,간병업체실장,,20209654
19,윤성원,,서장,,20209654
20,최선자,,서래엄마,,20209654
21,진용욱,JIN Yong-uk,심사국장,,20209654
22,안진상,,강력1팀장,,20209654
23,정하담,JEONG Ha-dam,오가인,,20209654
24,최대훈,CHOI Dae-hun,수면클리닉의사,,20209654
25,김미화,KIM Mi-hwa,자라아줌마,,20209654
26,곽은진,,[적색비상] 지민,,20209654
27,안성봉,AHN Seong-bong,[적색비상] 고빈,,20209654
28,김성곤,KIM Seong-gon,이포 형사1,,20209654
29,문순주,MOON Soon-joo,이포 형사2,,20209654
30,현직,,지혁,,20209654
31,한서울,,증인 커플녀,,20209654
32,김도담,,증인 커플남,,20209654
33,문정대,moon jung dae,발전소직원1,,20209654
34,유인혜,,발전소직원2,,20209654
35,권혁성,KWONHYUKSUNG,철성친구2,,20209654
36,차상도,,자라도둑1,,20209654
37,강경수,,자라도둑2,,20209654
38,이지하,,아파트아줌마1,,20209654
39,전성애,JEON Sung-ae ,아파트아줌마2,,20209654
40,이경민,,휴게소냉면남,,20209654
41,이용녀,LEE Yong-nyeo,금요일할머니,,20209654
42,김귀례,,철성엄마,,20209654
43,김도담,,해준 스탠드인,,20209654
44,유다솜,,서래 스탠드인,,20209654
45,김민준,,기도수 암벽등반 대역,,20209654
46,김국진,,통역앱 남자 목소리,,20209654
47,김상현,KIM Sang-hyun,통역앱 여자 목소리,,20209654
0,호아킨 피닉스,Joaquin Phoenix,,,20212317
1,우디 노먼,Woody Norman,,,20212317
2,가비 호프만,Gaby Hoffmann,,,20212317
0,크리스 헴스워스,Chris Hemsworth,,,20224662
1,나탈리 포트만,Natalie Portman,,,20224662
2,테사 톰슨,Tessa Thompson,,,20224662
3,크리스찬 베일,Christian Bale ,,,20224662
4,타이카 와이티티,Taika Waititi,,,20224662
5,크리스 프랫,Chris Pratt,,,20224662
0,김용,,빅샤크,,20211321
1,김소희,,코비,,20211321
2,박시윤,,조이,,20211321
0,나카가와 안나,Nakagawa Anna,,,19978805
1,하기와라 마사토,Masato Hagiwara,,,19978805
2,야쿠쇼 코지,Koji Yakusho,,,19978805
0,오스틴 버틀러,Austin Butler,,,20225175
1,톰 행크스,Tom Hanks,,,20225175
2,올리비아 데종,Olivia DeJonge,,,20225175
0,장혁,JANG Hyuk,의강,,20225186
1,이승준,LEE Seung-jun,이형사,,20225186
2,이서영,Lee Seoyoung,윤지,,20225186
3,브루스 칸,Bruce Khan,유리,,20225186
4,방은정,BANG Eun-jung,성연,,20225186
5,최기섭,,점박이,,20225186
6,신승환,SHIN Seung-hwan,박형주,,20225186
7,홍서준,HONG Seo-joon,판사,,20225186
8,이채영,LEE Chae-young,현수,,20225186
9,유서진,,이혼녀,,20225186
10,조한슬,,혜주,,20225186
11,손현주,SON Hyun-ju,사격장 주인,,20225186
12,차태현,CHA Tae-hyun,청소반장,,20225186
13,김홍경,KimHong Kyeong,과거 소녀,,20225186
14,최영우,,롤러장 남자애1,,20225186
15,이건구,,레게남,,20225186
16,위민국,,돈텔파파 사내2,,20225186
17,박형준,ParkHyungJun,돈텔파파 복도 사내1,,20225186
18,김태원,,돈텔파파 복도 사내3,,20225186
19,백진욱,,돈텔파파 복도 사내4,,20225186
20,박수지,,만취녀,,20225186
21,정현옥,,도촬남2,,20225186
22,정원석,,가출소년1,,20225186
23,박근형,,가출소년2,,20225186
24,김미소,Kim Mi-so,가출소녀1,,20225186
25,이혜지,,가출소녀2,,20225186
26,양재희,,가출소녀3,,20225186
27,한경미,,파자마 주민,,20225186
28,한정희,,노래방 직원,,20225186
29,김진형,,박형주 부하1,,20225186
30,방병현,,박형주 부하2,,20225186
31,조현수,,승합차 부하1,,20225186
32,고용석,ko yong seok,판사 경호원1,,20225186
33,구본혁,,판사 경호원3,,20225186
34,정윤철,,이혼녀 경호원1,,20225186
35,조승원,,이혼녀 경호원2,,20225186
36,김동환,,판사 친구1,,20225186
37,윤택승,,판사 친구3,,20225186
38,이상엽,,판사 친구4,,20225186
39,박준환,,판사 친구 6,,20225186
40,박경모,,의강 대역,,20225186
41,송지민,,유리 대역,,20225186
42,박예슬,,윤지/성연 대역,,20225186
43,정성훈,,이형사 대역,,20225186
44,조동혁,,의강 바이크 대역,,20225186
45,김선간,KIM Sun-kan,바이크 리깅,,20225186
46,송지민,,엘리베이터 기습남,,20225186
47,권오철,,바이크 패거리,,20225186
48,전시완,,바이크 패거리,,20225186
49,조제웅,,러시아 용병,,20225186
50,고상현,,러시아 용병,,20225186
51,김승준,,러시아 용병,,20225186
52,이충식,Chung-sik Lee,러시아 용병,,20225186
53,전솔휘,,러시아 용병,,20225186
54,이광호,,러시아 용병,,20225186
55,박용균,,러시아 용병,,20225186
56,김동철,,러시아 용병,,20225186
57,유시정,,러시아 용병,,20225186
58,김경우,,러시아 용병,,20225186
59,심상용,,러시아 용병,,20225186
60,김동운,,러시아 용병,,20225186
61,정성호,Sungho Jung,유리부하,,20225186
62,박재선,,유리부하,,20225186
63,김주용,,코넬 엘리베이터 패거리,,20225186
64,임동은,,코넬 엘리베이터 패거리,,20225186
65,김세빈,,코넬 엘리베이터 패거리,,20225186
66,전찬웅,,코넬 엘리베이터 패거리,,20225186
67,김용훈,,모텔 복도 패거리,,20225186
68,황진모,,모텔 복도 패거리,,20225186
69,심영석,,모텔 복도 패거리,,20225186
70,오태승,,모텔 복도 패거리,,20225186
71,김태진,,모텔 복도 패거리,,20225186
72,조동혁,,모텔 복도 패거리,,20225186
73,정성훈,,모텔 복도 패거리,,20225186
74,윤기현,,모텔 복도 패거리,,20225186
75,김주호,,모텔 복도 패거리,,20225186
76,최민,,모텔 복도 패거리,,20225186
77,정지상,,모텔 복도 패거리,,20225186
78,이준,,가라오케 복서,,20225186
79,최재옥,,가라오케 복서,,20225186
80,김도연,,동해항 박형주 부하,,20225186
81,박경모,,동해항 박형주 부하,,20225186
82,김태경,,동해항 박형주 부하,,20225186
83,박영운,,돈텔파파 사내3,,20225186
0,서영희,SEO Young-hee,명혜,,20225180
1,김민재,KIM Min-jae,현민,,20225180
2,김보민,KIM Bo-min,희우,,20225180
3,조수향,JO Soo-hyang,이은영,,20225180
4,박혁권,PARK Hyuk-kwon,김구주,,20225180
5,오자훈,,동우,,20225180
6,노하연,,지우/어린희우,,20225180
7,경다은,,오수영,,20225180
8,김나은,,오하영,,20225180
9,강길우,KANG Gil-woo,강영규,,20225180
10,박옥출,,부동산사장,,20225180
11,이도아,,이대표,,20225180
12,정구현,,수녀,,20225180
13,윤상,,바이러스영상 해설자,,20225180
14,장지원,JANG Ji-won,은영남편,,20225180
15,이유정,,출판사직원2,,20225180
16,김애라,,출판사직원3,,20225180
0,라이언 고슬링,Ryan Gosling,,Court Gentry,20224791
1,크리스 에반스,Chris Evans,,Lloyd Hansen,20224791
2,아나 디 아르마스,Ana de Armas,,Dani Miranda,20224791
3,레게-장 페이지,Rege-Jean Page,,,20224791
0,류준열,RYU Jun-yeol,무륵,,20208446
1,김우빈,KIM Woo-bin,가드/썬더,,20208446
2,김태리,KIM Tae-ri,이안,,20208446
3,소지섭,SO Ji-sub,문도석,,20208446
4,염정아,YUM Jung-ah,흑설,,20208446
5,조우진,JO Woo-jin,청운,,20208446
6,김의성,KIM Eui-sung,자장/의사,,20208446
7,이하늬,LEE Ha-nee,민개인,,20208446
8,신정근,SHIN Jung-geun,우왕,,20208446
9,이시훈,LEE Si-hoon,좌왕,,20208446
10,김대명,KIM Dae-myeong,썬더비행체,,20208446
11,최유리,,어린이안,,20208446
12,김기천,KIM Ki-chun,개똥이,,20208446
13,윤병희,,무당도사/외계로봇목소리,,20208446
14,지건우,,살인귀,,20208446
15,윤경호,YUN Gyeong-ho,삼식이,,20208446
16,옥자연,OK Ja-yeon,동료의사,,20208446
17,이현걸,,무당도사2,,20208446
18,김해숙,KIM Hae-sook,밀본노파,,20208446
19,유재명,YU Jae-myeong,현감,,20208446
20,전여빈,JEON Yeo-been,홍언년,,20208446
21,김민서,,민선,,20208446
22,김민준,,어린무륵,,20208446
23,이선희,LEE Sunhee,물안개주막주모,,20208446
24,백현주,BAEK Hyun-joo,교장,,20208446
25,최광제,CHOI Gwang-je,최대감,,20208446
26,심달기,SHIM Dal-gi,신부,,20208446
27,조하이,,아기이안,,20208446
28,김루아,,아기이안,,20208446
29,김강일,KIM Kang-il,물안개주막노인,,20208446
30,이동희,,부잣집청지기,,20208446
31,김찬형,,도둑,,20208446
32,박무염,,도둑,,20208446
33,송영광,,도둑,,20208446
34,이동용,,거간꾼,,20208446
35,장준휘,JANG Jun-whee,형방,,20208446
36,한성수,Han Seong Su,옥사포졸,,20208446
37,김정한,,어부,,20208446
38,김왕도,,어부,,20208446
39,김세홍,,대장장이,,20208446
40,김만호,,절름발이,,20208446
41,김민체,,벽란정앞 주막주모,,20208446
42,박광재,,현감경호원,,20208446
43,박수진,,이안신고경찰,,20208446
44,김선혁,KIM Sun-Hyuk,이안신고경찰,,20208446
45,김우현,,지산병원/하바도심,,20208446
46,김민환,,지산병원/하바도심,,20208446
47,김재현,,지산병원/하바도심,,20208446
48,김윤도,,지산병원/하바도심,,20208446
49,김진욱,,지산병원/하바도심,,20208446
50,문바롬,,지산병원/하바도심,,20208446
51,박수찬,,지산병원/하바도심,,20208446
52,성백인,,지산병원/하바도심,,20208446
53,안재원,,지산병원/하바도심,,20208446
54,이태환,,지산병원/하바도심,,20208446
55,이보영,,지산병원/하바도심,,20208446
56,윤상원,,지산병원/하바도심,,20208446
57,손주환,,지산병원/하바도심,,20208446
58,김단비,,지산병원/하바도심,,20208446
59,지한아,,지산병원/하바도심,,20208446
60,김빛나래,,지산병원/하바도심,,20208446
61,김세정,KIM SE JUNG,지산병원/하바도심,,20208446
62,민정은,,지산병원/하바도심,,20208446
63,배윤민,,지산병원/하바도심,,20208446
64,정지원,Jeong ji won,지산병원/하바도심,,20208446
65,지성은,,지산병원/하바도심,,20208446
66,전아희,,지산병원/하바도심,,20208446
67,한수아,HAN Su-a,지산병원/하바도심,,20208446
68,고나영,,지산병원/하바도심,,20208446
69,박시연,,지산병원/하바도심,,20208446
70,송지혁,SONG JI HYEOK,지산병원/하바도심,,20208446
71,우상기,WOO Sang-ki,벽란정직원,,20208446
72,김선혁,KIM Sun-Hyuk,청지기밀본도사,,20208446
73,한승윤,Han Seung-Yun,신랑,,20208446
74,박인규,,나발꾼,,20208446
75,강정민,,짐꾼,,20208446
76,이희규,,짐꾼,,20208446
77,변진수,,최대감댁 청지기,,20208446
78,양미선,,최대감댁 마님,,20208446
79,이병욱,LEE Byung-wook,혼례진행/악사,,20208446
80,장규식,,혼례진행/악사,,20208446
81,전경희,,혼례진행/악사,,20208446
82,강춘선,,혼례진행/악사,,20208446
83,강차욱,,혼례진행/악사,,20208446
84,김문조,,혼례진행/악사,,20208446
85,조한길,,혼례진행/악사,,20208446
86,류관후,,혼례진행/악사,,20208446
87,김방선,KIM Bang-seon,혼례도우미,,20208446
88,전은미,JEON Eun-mi,혼례도우미,,20208446
89,정민규,,자전거탄아이,,20208446
90,고유준,,마약범,,20208446
91,전진기,,계장,,20208446
92,이원민,,문도석 동료형사,,20208446
93,이택근,,문도석 동료형사,,20208446
94,서석규,,문도석 동료형사,,20208446
95,한동훈,,문도석 동료형사,,20208446
96,남지우,,변호사,,20208446
97,박래영,,버스승객,,20208446
98,임보현,,버스승객,,20208446
99,임우진,,버스승객,,20208446
100,신혜지,,버스승객,,20208446
101,김지선,,버스승객,,20208446
102,김예주,,버스승객,,20208446
103,이주혁,,버스승객,,20208446
104,하시연,,버스정류장시민,,20208446
105,차영주,CHA YOUNG JU,차에갇힌운전자,,20208446
106,이수진,,아나운서 목소리,,20208446
107,김수현,,기자,,20208446
108,현오봉,,밀본도사,,20208446
109,김승준,,밀본도사,,20208446
110,박건률,,밀본도사,,20208446
111,선인호,,밀본도사,,20208446
112,이동석,,밀본도사,,20208446
113,조운성,,밀본도사,,20208446
114,조진결,,밀본도사,,20208446
115,한지훈,,밀본도사,,20208446
116,황인직,,밀본도사,,20208446
117,이준창,,밀본도사,,20208446
118,황재운,,밀본도사,,20208446
119,임재민,,밀본도사,,20208446
120,강기원,,밀본도사,,20208446
121,전원표,,가드/썬더 스탠딩,,20208446
122,정예서,,기생,,20208446
123,민새희,,기생,,20208446
124,오채은,,기생,,20208446
125,이하주,,기생,,20208446
126,유독현,,마약범공범,,20208446
127,이가현,,깁스운전자,,20208446
128,김현식,,외계인저지경찰,,20208446
129,박종범,,촉수조종경찰,,20208446
130,이섭정,,출동경찰,,20208446
131,강한별,Kang Hanbyeol,출동경찰,,20208446
132,김솔로몬,,출동경찰,,20208446
133,장석준,,출동경찰,,20208446
134,구태일,,밀본도사,,20208446
135,김한솔,,지산병원/하바도심,,20208446
0,피에르 꼬팽,Pierre Coffin,밥/케빈/스튜어트/미니언즈,,20205362
1,스티브 카렐,Steve Carell,그루,,20205362
2,타라지 P. 헨슨,Taraji P. Henson,벨 바텀,,20205362
0,이토 마리카,Marika Itou,맨발,,20225293
1,카네코 다이치,Daichi Kaneko,린타로,,20225293
2,카와이 유미,Yumi Kawai,킥보드,,20225293
3,이노리 키라라,Kirara Inori,블루 하와이,,20225293
0,박해일,PARK Hae-il,이순신,,20209343
1,변요한,BYUN Yo-han,와키자카 야스하루,,20209343
2,안성기,AHN Sung-ki,어영담,,20209343
3,손현주,SON Hyun-ju,원균,,20209343
4,김성규,KIM Sung-kyu,준사,,20209343
5,김성균,KIM Sung-kyun,가토,,20209343
6,김향기,KIM Hyang-gi,보름,,20209343
7,옥택연,OK Taec-yeon,임준영,,20209343
8,공명,GONG Myoung,이억기,,20209343
9,박지환,PARK Ji-hwan,나대용,,20209343
10,조재윤,JO Jae-yun,마나베 사마노조,,20209343
11,김효주,KIM Hyo-joo,기생10,,20209343
12,윤제문,YOON Je-moon,구로다 칸베에,,20209343
13,박훈,,이운룡,,20209343
14,윤진영,YOON Jin-young,송희립,,20209343
15,김강일,KIM Kang-il,구키 요시타카,,20209343
16,박재민,PARK Jae-min,와타나베 사치에몬,,20209343
17,이서준,LEE Seo-jun,사헤에,,20209343
18,김민재,KIM Min-jae,이언량,,20209343
19,김재영,KIM Jae-young,정운,,20209343
20,김구택,KIM Gu-taek,김완,,20209343
21,손경원,SON Kyoung-won,신호,,20209343
22,안성봉,AHN Seong-bong,권준,,20209343
23,이운산,LEE Woon-san,이기남,,20209343
24,김영웅,KIM Young-woong,정담,,20209343
25,공정환,GONG Jung-hwan,고바야카와 다카카케,,20209343
26,배현성,BAE Hyeon-seong,김천손,,20209343
27,김대명,,이영남,,20209343
28,정예훈,,이봉수,,20209343
29,김한민,KIM Han-min,권율,,20209343
30,이준혁,LEE Jun-hyeok,황박,,20209343
31,김명곤,KIM Myung-kon,도도 다카도라 ,,20209343
32,문숙,MUN suk,초계변씨(이순신 모) ,,20209343
33,김시국,,조선군,,20209343
34,공지삵,KONG JI SARG,,,20209343
35,이한준,HAN JUN-LEE,격군,,20209343
36,김기호,,사헤에첩보대1(사헤에부장),,20209343
37,김기환,,고문받는 왜군포로,,20209343
38,강신구,,고바야카와 전령,,20209343
39,김영탁,,여진족장,,20209343
40,김공,,어영담부장,,20209343
41,이재한,,와키자카패잔병,,20209343
42,정제우,,와키자카부장1,,20209343
43,정연,,와키자카부장2,,20209343
44,윤대열,,마나베부장1,,20209343
45,김리우,,와타나베부장,,20209343
46,김현태,Hyun-tae Kim,의병1,,20209343
47,현봉식,HYUN Bong-sik,이광,,20209343
48,김범석,,이운룡부장,,20209343
49,고한민,,안코쿠지,,20209343
50,문승배,MOON SEUNG BAE,이운룡탐망병1,,20209343
51,강덕중,KANG Deok-jung,이운룡탐망병2,,20209343
52,서상원,SEO Sang-won,권준부장,,20209343
53,김영찬,,노 공연자,,20209343
54,배명진,BAE Myung-jin,원균부장,,20209343
55,곽민호,KWAK Min-ho,권율부장,,20209343
56,정준화,,이억기부장,,20209343
57,황무영,,좌수영전령,,20209343
58,안태준,,사헤에첩보대2,,20209343
59,이의령,,조선통역군관,,20209343
60,안치욱,,일본중,,20209343
61,강병욱,,황진,,20209343
62,김호연,,보름어머니,,20209343
63,김태근,,보름아버지,,20209343
64,고기영,,세작1,,20209343
65,홍윤,,세작3,,20209343
66,박선교,,세작4,,20209343
67,김동훈,,세작5,,20209343
68,서세명,,사헤에첩보대3,,20209343
69,박형준,ParkHyungJun,사헤에첩보대4,,20209343
70,이진민,,사헤에첩보대5,,20209343
71,이규탁,Lee GtyTark,사헤에첩보대6,,20209343
72,남현우,NAMHYUNWOO,김완부장,,20209343
73,윤상원,,정운부장1,,20209343
74,이지운,,신호부장,,20209343
75,문바롬,,우치적,,20209343
76,김태희,,배흥립,,20209343
77,김동현,,이영남부장,,20209343
78,김우현,,정운격군장,,20209343
79,남상우,,원균격군장,,20209343
80,김현승,,김완격군장,,20209343
81,양동혁,,이순신격군장,,20209343
82,오누리,,기생1,,20209343
83,한봄,,기생2,,20209343
84,박재이,,기생3,,20209343
85,김진희,,기생4,,20209343
86,강리안,,기생5,,20209343
87,강보라,,기생7,,20209343
88,김지아,Kim Jia,기생8,,20209343
89,이다혜,,기생9,,20209343
90,한송희,,이순신시종아이,,20209343
91,한상경,,와키자카 부장3,,20209343
92,김진형,,와키자카 부장4,,20209343
93,오지훈,,와키자카 부장5,,20209343
94,이루겸,,사헤에 부장2,,20209343
95,최홍락,,사헤에첩보대7,,20209343
96,방병현,,준사 부관,,20209343
97,황성웅,,가토 부장1,,20209343
98,김이담,KIM I DAM,가토 부장2,,20209343
99,김경태,,가토 부장3,,20209343
100,김건보,kim geon bo,가토 부장4,,20209343
101,이동빈,,가토 부장5,,20209343
102,유건기,,가토 부장6,,20209343
103,위민국,,고바야카와 부장2,,20209343
104,정동근,,준사 왜군포로1,,20209343
105,최돈학,,준사 왜군포로2,,20209343
106,권용덕,KWON Yong-duk,이순신 함대 부장1,,20209343
107,김용준,,이순신 함대 부장2,,20209343
108,김현우,,웅치전투 척후병1,,20209343
109,강성락,,웅치전투 척후병2,,20209343
110,이종욱,,정담부장,,20209343
111,윤상영,,이순신 기라졸1,,20209343
112,김영호,,이순신 기라졸2,,20209343
113,이건록,,세기부네부장,,20209343
114,장한솔,,전라좌수영 초병,,20209343
115,정현옥,,이순신 탐망병,,20209343
116,이단,,경상우수영 장수1,,20209343
117,백태민,,경상우수영 장수2,,20209343
118,현직,,세작6,,20209343
119,손대민,,원균 부장2,,20209343
120,김무섭,,원균 부장4,,20209343
121,한동국,,어영담 부장2,,20209343
122,황민혁,,어영담 부장3,,20209343
123,조현수,,이운룡 부장2,,20209343
124,김서준,,이운룡 부장3,,20209343
125,채강,,이억기 부장2,,20209343
126,엄기영,Uhm Ki Young,정운 부장2,,20209343
127,손수호,,왜군 세키부네 부장1,,20209343
128,이상호,,왜군 세키부네 부장2,,20209343
129,민주호,,왜군 세키부네 부장3,,20209343
130,오창후,,왜군 세키부네 부장4,,20209343
131,김형석,,왜군 신호병,,20209343
132,구본혁,,왜경계병1,,20209343
133,우혁,,이순신 판옥선 화포장,,20209343
134,윤승훈,,기타단역,,20209343
135,박혜영,PARKHYEYOUNG,기생6,,20209343
136,허중회,,,,20209343
137,이보영,,세작2,,20209343
138,윤현승,,고정단역,,20209343
139,김한솔,,이순신 함대 부장3,,20209343
0,이선,LEE Sun,뽀로로,,20225190
1,이미자,LEE Mi-ja,크롱,,20225190
2,김현지,KIM Hyun-ji,에디,,20225190
3,홍소영,HONG So-yeong,루피,,20225190
4,정미숙,JUNG Mi-suk,패티,,20225190
5,김서영,KIM Seo-young,해리,,20225190
6,김환진,KIM Hwan-chin,포비,,20225190
7,소연,,"꼬마아서, 나레이션",,20225190
8,김혜성,,게드,,20225190
9,이장원,LEE Jang-won,볼트,,20225190
10,사문영,SA Mun-yeong,캡틴,,20225190
11,엄상현,UM Sang-hyun,아서 드래곤,,20225190
0,송강호,SONG Kang-ho,,,20196410
1,이병헌,LEE Byung-hun,,,20196410
2,전도연,JEON Do-yeon,,,20196410
3,김남길,KIM Nam-gil,,,20196410
4,임시완,IM Si-wan,,,20196410
5,김소진,KIM Sojin,,,20196410
6,박해준,PARK Hae-joon,,,20196410
7,우미화,WOO Mi-hwa,혜윤,,20196410
8,현봉식,HYUN Bong-sik,박윤철,,20196410
9,문숙,MUN suk,한박사,,20196410
10,설인아,,임태은 승무원,,20196410
11,권한솔,,구민정,,20196410
12,김보민,,박수민,,20196410
13,김국희,KIM Guk-hee,미량,,20196410
